NumTotalTrades,PercentInstallTrades,NumRevolvingTradesWBalance,NumInstallTradesWBalance,PercentTradesWBalance,extra:MaxDelq2PublicRecLast12M:is8,extra:MaxDelq2PublicRecLast12M:is9,extra:MaxDelqEver:is1,extra:MaxDelqEver:is9,extra:num-mising,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTradesOpeninLast12M,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumBank2NatlTradesWHighUtilization,extra:mising-7:MSinceMostRecentDelq,extra:mising-7:MSinceMostRecentInqexcl7days,extra:mising-8:MSinceOldestTradeOpen,extra:mising-8:MSinceMostRecentDelq,extra:mising-8:MSinceMostRecentInqexcl7days,extra:mising-8:NetFractionRevolvingBurden,extra:mising-8:NetFractionInstallBurden,extra:mising-8:NumRevolvingTradesWBalance,extra:mising-8:NumInstallTradesWBalance,extra:mising-8:NumBank2NatlTradesWHighUtilization,extra:mising-8:PercentTradesWBalance,extra:mising-9:ExternalRiskEstimate,extra:mising-9:MSinceOldestTradeOpen,extra:mising-9:MSinceMostRecentTradeOpen,extra:mising-9:AverageMInFile,extra:mising-9:NumSatisfactoryTrades,extra:mising-9:NumTrades60Ever2DerogPubRec,extra:mising-9:NumTrades90Ever2DerogPubRec,extra:mising-9:PercentTradesNeverDelq,extra:mising-9:MSinceMostRecentDelq,extra:mising-9:MaxDelq2PublicRecLast12M,extra:mising-9:MaxDelqEver,extra:mising-9:NumTotalTrades,extra:mising-9:NumTradesOpeninLast12M,extra:mising-9:PercentInstallTrades,extra:mising-9:MSinceMostRecentInqexcl7days,extra:mising-9:NumInqLast6M,extra:mising-9:NumInqLast6Mexcl7days,extra:mising-9:NetFractionRevolvingBurden,extra:mising-9:NetFractionInstallBurden,extra:mising-9:NumRevolvingTradesWBalance,extra:mising-9:NumInstallTradesWBalance,extra:mising-9:NumBank2NatlTradesWHighUtilization,extra:mising-9:PercentTradesWBalance,RiskPerformance
1,100,-8,-8,-8,False,True,False,False,8,103,786,366,366,78,0,0,0,90,,0.0,0,24,0,0,-8,-8,-8,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,40,2,2,50,False,False,False,False,1,6,615,370,301,59,0,0,0,90,0.0,0.0,0,24,0,0,17,82,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,42,5,2,70,False,False,False,False,1,29,696,376,335,39,0,0,0,90,1.0,0.0,4,24,2,2,80,86,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27,37,5,4,75,False,False,False,False,0,20,634,378,305,53,0,0,4,7,1.0,2.0,2,24,1,1,37,91,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
24,13,4,1,43,False,False,False,False,2,16,521,381,288,56,0,0,0,90,0.0,0.0,1,24,1,1,22,-8,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
42,57,4,5,69,False,False,False,False,0,20,425,376,273,38,0,0,2,48,1.0,2.0,4,24,0,0,44,76,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,36,5,4,69,False,False,False,False,1,17,492,372,280,40,0,0,2,91,1.0,2.0,1,24,0,0,46,73,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,37,13,3,94,False,False,False,False,0,27,504,381,304,54,0,0,11,68,2.0,2.0,3,24,12,11,63,63,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14,17,5,2,100,False,False,False,False,0,38,727,377,351,68,2,2,8,68,2.0,6.0,5,24,3,3,83,42,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,57,2,3,71,False,False,False,False,2,6,592,363,280,66,0,0,0,90,0.0,0.0,0,31,0,0,0,19,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,36,4,6,83,False,False,False,False,2,19,634,381,324,58,0,0,0,90,0.0,0.0,4,31,4,4,43,112,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
18,33,3,4,58,False,False,False,False,1,28,676,381,314,62,0,0,6,67,1.0,2.0,4,31,3,3,42,81,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23,39,3,1,67,False,False,False,False,3,13,583,381,292,59,0,0,0,90,0.0,0.0,2,31,2,2,36,-8,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,75,4,2,100,False,False,False,False,2,23,626,375,288,55,0,0,4,91,1.0,2.0,1,31,1,1,87,87,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7,43,3,2,83,False,False,False,False,2,25,691,381,340,74,0,0,0,90,0.0,0.0,2,31,1,1,37,58,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14,29,1,1,40,False,False,False,False,2,20,653,370,292,66,1,1,7,48,1.0,6.0,0,31,0,0,36,-8,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,21,15,1,94,False,False,False,False,1,38,579,362,274,52,1,1,21,79,3.0,2.0,0,31,1,1,101,79,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23,52,4,4,80,False,False,False,False,1,29,560,374,294,56,0,0,17,81,3.0,2.0,1,31,0,0,49,75,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-9,-9,-9,-9,-9,False,False,False,False,23,103,812,392,392,88,-9,-9,109,92,-9.0,-9.0,-9,33,-9,-9,-9,-9,-9,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
15,47,2,2,80,False,False,False,False,2,2,651,368,229,65,0,0,0,90,0.0,0.0,0,31,0,0,7,79,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,64,1,3,67,False,False,False,False,2,3,653,380,275,69,0,0,0,90,0.0,0.0,1,31,1,1,2,41,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,32,1,2,50,False,False,False,False,2,21,620,377,293,60,1,1,0,90,0.0,0.0,1,31,0,0,6,52,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,69,3,4,88,False,False,False,False,1,28,548,382,303,65,1,1,12,74,3.0,2.0,3,31,4,4,58,60,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-9,-9,-9,-9,-9,False,False,False,False,23,103,812,392,392,88,-9,-9,109,92,-9.0,-9.0,-9,33,-9,-9,-9,-9,-9,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
26,54,2,1,75,False,False,False,False,3,7,683,371,324,53,0,0,0,90,0.0,0.0,0,31,1,1,1,-8,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8,88,-8,4,100,False,False,False,False,4,30,557,367,277,74,3,3,12,26,1.0,5.0,0,31,1,1,-8,144,-8,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-9,-9,-9,-9,-9,False,False,False,False,23,103,812,392,392,88,-9,-9,109,92,-9.0,-9.0,-9,33,-9,-9,-9,-9,-9,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7,43,3,1,100,False,False,False,False,2,31,680,381,343,74,1,1,14,54,1.0,4.0,4,31,0,0,77,-8,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28,46,4,5,64,False,False,False,False,2,16,626,382,318,53,0,0,4,91,1.0,2.0,3,31,1,1,4,72,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-9,-9,-9,-9,-9,False,False,False,False,23,103,812,392,392,88,-9,-9,109,92,-9.0,-9.0,-9,33,-9,-9,-9,-9,-9,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
11,45,1,1,100,False,False,False,False,2,19,591,360,278,68,0,0,18,62,1.0,2.0,0,31,1,1,13,-8,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
29,31,2,2,71,False,False,False,False,2,26,579,374,273,55,5,5,14,58,1.0,6.0,1,31,5,5,5,73,-8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,63,6,4,92,False,False,False,False,1,33,595,377,287,55,3,2,26,39,1.0,6.0,3,31,2,2,53,77,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17,47,7,3,91,False,False,False,False,1,31,600,381,304,63,0,0,41,80,3.0,2.0,1,31,3,3,55,77,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13,31,3,2,100,False,False,False,False,2,25,643,378,274,68,1,1,8,63,1.0,5.0,1,31,0,0,94,-8,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-9,-9,-9,-9,-9,False,False,False,False,23,103,812,392,392,88,-9,-9,109,92,-9.0,-9.0,-9,33,-9,-9,-9,-9,-9,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
17,35,5,2,80,False,False,False,False,1,45,700,379,335,69,12,9,47,76,7.0,6.0,1,31,2,2,37,66,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27,48,3,4,78,False,False,False,False,2,20,644,374,314,53,0,0,0,90,1.0,1.0,2,31,0,0,61,67,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17,29,3,1,80,False,False,False,False,1,29,562,346,288,64,0,0,24,83,3.0,2.0,0,31,1,1,51,43,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17,29,6,2,69,False,False,False,False,2,14,600,377,292,64,0,0,0,90,0.0,0.0,1,31,0,0,16,93,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10,50,4,3,100,False,False,False,False,2,33,742,373,342,70,0,0,20,91,2.0,2.0,1,31,2,2,80,95,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
26,58,5,2,100,False,False,False,False,1,37,625,381,304,56,0,0,8,81,3.0,2.0,2,31,3,3,57,77,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17,50,3,2,100,False,False,False,False,2,35,672,376,302,66,1,0,31,78,3.0,3.0,1,31,2,2,75,-8,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7,14,2,-8,67,False,False,False,False,3,23,700,368,289,73,1,0,14,70,1.0,3.0,0,31,0,0,48,-8,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
34,38,3,2,56,False,False,False,False,2,8,635,368,298,46,0,0,3,32,1.0,2.0,0,31,0,0,3,-8,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,11,2,1,60,False,False,False,False,3,11,697,380,321,51,0,0,0,90,0.0,0.0,5,31,4,4,17,-8,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-9,-9,-9,-9,-9,False,False,False,False,23,103,812,392,392,88,-9,-9,109,92,-9.0,-9.0,-9,33,-9,-9,-9,-9,-9,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
34,38,11,1,86,False,False,False,False,1,35,605,377,294,50,3,2,21,62,1.0,6.0,1,31,3,3,38,98,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16,75,3,6,90,False,False,False,False,1,35,547,383,333,68,1,0,56,82,3.0,3.0,1,31,1,1,93,74,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-9,-9,-9,-9,-9,False,False,False,False,23,103,812,392,392,88,-9,-9,109,92,-9.0,-9.0,-9,33,-9,-9,-9,-9,-9,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
21,33,3,2,83,False,False,False,False,1,39,600,376,302,60,2,1,14,80,4.0,3.0,2,31,3,3,56,87,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,13,4,-8,57,False,False,False,False,4,19,545,355,286,56,0,0,4,91,1.0,2.0,0,31,0,0,31,-8,0,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,67,0,1,50,False,False,False,False,4,16,762,380,367,76,0,0,0,90,0.0,0.0,2,31,16,16,0,-8,-8,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6,33,1,2,50,False,False,False,False,2,29,789,383,379,76,0,0,0,90,0.0,0.0,5,31,9,9,1,98,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,37,4,2,86,False,False,False,False,0,14,570,380,277,51,0,0,3,81,3.0,2.0,4,22,3,3,4,98,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
